Subject,Age,Sex,World,VE_sequence,NovelFamiliar,LearningType,NS,ArousalPre,MoodPre,ArousalPost,MoodPost,TimeRaw,TimeRawTrimmed,TimeTrimmed,IdleTime,PathLength_Y,PathLength,AreaCovered,RoamingEntropy,MinimumPolygon,ObjectsVisited,ObjectsVisited20,ObjectVisits,ObjectVisits20,ObjectRevisits,Revisiting,Sinuosity,FractalDimension,numTurningPointsFlight160,numTurningPointsFlight180,numTurningPointsRaw160,numTurningPointsRaw180,AreaEfficiency,ObjectEfficiency,StepLengthCoeffVar,LagStepsPercent
850,10.0,male,Green,GreenGreen,familiar,shallow,11.0,7.0,8.0,8.0,8.0,3137,2955,1414,302,105.4,533.1135512991532,37.0,0.5477707624855881,7949.787489386665,10.0,13.0,12.0,17.0,2.0,8.388260254596888,0.4995379718901299,1.0285087969718858,1,1,4,3,0.06940360062098232,0.01875772989756279,0.3922216140243154,0.001015572105619499
851,41.0,male,Pink,PinkGreen,novel,shallow,20.0,4.0,8.0,5.0,8.0,2203,2089,1424,595,63.59999999999994,382.99587942420476,22.0,0.4509615281651191,7267.556038880001,9.0,11.0,14.0,20.0,5.0,23.646769662921347,0.3928947122941905,1.0189330551496254,1,0,1,0,0.057441871262622346,0.02349894733470914,0.37865845464456693,0.0
852,10.0,female,Pink,PinkPink,familiar,shallow,14.0,7.0,8.0,6.0,8.0,2152,1948,1359,432,68.09999999999991,422.5811150440519,30.0,0.5071158247497175,7398.336040440001,12.0,14.0,14.0,19.0,2.0,12.043414275202355,0.5580197989703968,1.0446307062337166,2,1,5,4,0.07099228747331185,0.02839691498932474,0.4338670523037737,0.0
853,46.0,male,Green,GreenPink,novel,shallow,22.0,3.0,9.0,3.0,9.0,2818,2584,1377,889,36.800000000000004,192.17695098436084,14.0,0.3370810779078222,2362.2279258200006,7.0,10.0,8.0,11.0,1.0,31.777051561365287,0.4525598684996073,1.0251472791033815,1,0,8,8,0.07284952710660554,0.03642476355330277,0.39158373786010625,0.0
854,15.0,female,Pink,PinkGreen,novel,shallow,12.0,4.0,8.0,4.0,8.0,2321,2211,1430,524,78.29999999999993,444.2320993218446,30.0,0.5176456498376627,7129.957749333334,11.0,12.0,15.0,19.0,4.0,9.784615384615385,0.36252009524274353,1.01766981719405,2,0,0,0,0.06753226533111266,0.024761830621407972,0.3901999508934143,0.0
855,9.0,male,Green,GreenGreen,familiar,shallow,14.0,8.0,8.0,9.0,9.0,2703,2325,1292,556,56.49999999999999,351.50823956982094,14.0,0.41349416990617305,2153.4285091911106,7.0,8.0,12.0,19.0,5.0,58.70201238390093,0.3938599565399736,1.0286816053125496,2,0,1,1,0.03982836936378314,0.01991418468189157,0.3420659661209646,0.0
856,10.0,male,Pink,PinkGreen,novel,shallow,12.0,3.0,9.0,6.0,5.0,2381,2024,1276,466,63.69999999999995,370.8987453859395,30.0,0.5101082489207802,8227.660032888889,12.0,15.0,13.0,19.0,1.0,12.390282131661442,0.2833636855316971,1.0089375325949939,1,0,2,2,0.08088460900233953,0.032353843600935815,0.4019071378676212,0.0
857,11.0,female,Pink,PinkPink,familiar,shallow,12.0,5.0,7.0,5.0,8.0,2369,2226,1411,698,51.69999999999995,308.18532355243747,26.0,0.46974935444139576,5642.602298773336,10.0,11.0,11.0,13.0,1.0,1.485471296952516,0.3211189872625747,1.012425432127892,0,0,2,2,0.08436482211514566,0.03244800850582526,0.4098196626485248,0.0
858,47.0,female,Green,GreenPink,novel,shallow,21.0,5.0,7.0,5.0,8.0,3007,2862,1429,687,62.79999999999999,361.9168675509493,27.0,0.4964505528691518,6616.816226719999,8.0,9.0,12.0,13.0,4.0,23.331000699790064,0.2750478010206571,1.010684784539916,0,0,0,0,0.07460276770935259,0.022104523765734102,0.4039515200069876,0.0
859,9.0,male,Pink,PinkGreen,novel,shallow,10.0,4.0,8.0,2.0,5.0,2408,2205,1375,453,62.89999999999992,394.89442209991023,32.0,0.5256103084999565,6321.000722619999,11.0,13.0,13.0,16.0,2.0,17.53018181818182,0.37872369731547373,1.0172188494745207,1,0,1,1,0.08103431755210724,0.027855546658536862,0.4600998087700455,0.0
860,9.0,male,Green,GreenGreen,familiar,shallow,12.0,2.0,6.0,3.0,8.0,2984,2497,1257,686,48.599999999999994,294.2263793500982,16.0,0.28883666890927984,3023.4582042933303,8.0,13.0,13.0,15.0,5.0,119.59268098647574,0.6503128208580408,1.0536630736510422,2,0,5,5,0.05437989630753568,0.02718994815376784,0.31240303765063415,0.0
861,12.0,male,Pink,PinkPink,familiar,shallow,14.0,9.0,8.0,8.0,8.0,2081,1986,1433,170,104.49999999999989,611.6428271226149,35.0,0.565157119247821,5952.001429333332,14.0,15.0,22.0,33.0,8.0,22.595952547103977,0.49618354540565335,1.031648759793461,5,2,4,0,0.057222938695533195,0.02288917547821328,0.34076231223866654,0.0
862,35.0,female,Pink,PinkGreen,novel,shallow,13.0,7.0,7.0,7.0,7.0,2030,1827,1351,624,53.09999999999992,310.1648041060064,24.0,0.4743839868859918,3701.919811988889,9.0,12.0,11.0,21.0,2.0,25.61880088823094,0.3553257234792206,1.0168651253327605,2,1,0,0,0.07737821855440895,0.029016831957903357,0.258501640627837,0.0
864,10.0,female,Green,GreenPink,novel,shallow,12.0,3.0,9.0,1.0,7.0,2929,2288,1173,908,21.599999999999998,124.06010366166936,8.0,0.3051263563986131,815.6367999999993,3.0,4.0,3.0,5.0,0.0,0.289002557544757,0.8473626855665921,1.0868810656903825,0,0,1,0,0.06448487276632629,0.02418182728737236,0.3563921797787181,0.0
865,10.0,male,Pink,PinkGreen,novel,shallow,13.0,9.0,8.0,9.0,8.0,2137,1818,1277,318,140.09999999999994,450.8229052693605,25.0,0.49912982202417433,4195.078131520001,10.0,12.0,15.0,22.0,5.0,18.050117462803446,0.5738546952877218,1.041740181626341,2,0,0,0,0.05545414775467729,0.022181659101870917,0.3465395772139287,0.0
866,14.0,male,Green,GreenGreen,familiar,shallow,4.0,5.0,6.0,5.0,7.0,2949,2721,1385,285,161.7,568.7233493947169,29.0,0.5233164971633506,8471.541518435557,13.0,15.0,19.0,23.0,6.0,29.75667870036101,0.369389254526141,1.0288516781967512,5,0,0,0,0.05099140035460867,0.022858213952065956,0.3700378318451909,0.0
867,52.0,male,Pink,PinkPink,familiar,shallow,15.0,4.0,7.0,7.0,8.0,2047,1939,1422,899,33.299999999999955,200.83206364109398,15.0,0.40119179120342907,2885.8480006399986,7.0,10.0,8.0,11.0,1.0,6.668073136427567,0.3451352181567498,1.0148309902521295,1,0,0,0,0.07468926887494633,0.034854992141641616,0.33921431785345363,0.0
870,40.0,female,Green,GreenGreen,familiar,shallow,11.0,7.0,8.0,5.0,8.0,3028,2568,1274,722,46.400000000000006,229.5912249067728,15.0,0.38292722443285315,2324.56528288,6.0,9.0,8.0,11.0,2.0,79.23233908948194,0.7172631696465526,1.0689458411738446,1,0,2,2,0.06533350743736334,0.026133402974945336,0.3011112723231928,0.00038955979742890534
871,9.0,female,Pink,PinkGreen,novel,shallow,9.0,2.0,8.0,3.0,9.0,1795,1504,1258,929,21.49999999999997,110.83951293379448,7.0,0.25371830039810395,387.3274776000001,3.0,6.0,5.0,9.0,2.0,22.264705882352942,0.7710933200056347,1.0553262139102286,1,0,2,2,0.06315437351462531,0.027066160077696563,0.30588215491368087,0.0
872,11.0,female,Pink,PinkPink,familiar,shallow,12.0,1.0,8.0,1.0,8.0,1773,1584,1342,746,41.49999999999994,261.4299155945407,23.0,0.4711873113297171,3798.767444017777,10.0,12.0,13.0,14.0,3.0,15.891952309985097,0.40185987300423265,1.0246754611888194,2,1,0,0,0.087977689728789,0.03825116944729957,0.26226888612977495,0.0
873,12.0,female,Green,GreenGreen,familiar,shallow,10.0,3.0,5.0,3.0,6.0,2816,2377,1268,317,81.9,490.26475057408675,36.0,0.5745566976168132,7114.639287833332,16.0,16.0,22.0,24.0,6.0,12.397476340694006,0.27100066427248687,1.0092832681208384,0,0,3,1,0.0734297131454892,0.03263542806466187,0.2870708276844339,0.0
874,39.0,male,Pink,PinkGreen,novel,shallow,16.0,7.0,7.0,8.0,7.0,2193,2042,1398,356,79.09999999999991,453.46615021718117,29.0,0.522902197610998,5844.269350577776,11.0,12.0,15.0,23.0,4.0,23.215307582260372,0.7597582110300354,1.061822294551535,0,0,3,1,0.06395185172280414,0.024257598929339503,0.3889993446313146,0.0
875,9.0,female,Pink,PinkPink,familiar,shallow,7.0,3.0,7.0,1.0,7.0,2155,1808,1260,1031,16.99999999999998,83.34701370454928,8.0,0.2642787752106627,409.4280161599998,4.0,6.0,5.0,8.0,1.0,1.0888888888888888,1.0560130798013085,1.1035452377426918,0,0,0,0,0.09598424279913151,0.047992121399565754,0.32119331401755435,0.0
876,66.0,female,Pink,PinkPink,familiar,shallow,25.0,4.0,9.0,6.0,8.0,1978,1814,1377,895,32.49999999999995,172.14787948449597,16.0,0.3271245526446275,2031.02907936,7.0,9.0,8.0,10.0,1.0,11.270152505446623,0.40117272239342006,1.0250021714706858,1,0,2,2,0.09294334642931804,0.04066271406282664,0.3052178763072009,0.0
878,20.0,female,Pink,PinkGreen,novel,shallow,24.0,6.0,8.0,6.0,8.0,2255,2076,1382,413,68.29999999999993,435.0803814368416,33.0,0.5426486220975976,6642.458305342224,12.0,14.0,17.0,18.0,5.0,11.382778581765557,0.316489411218932,1.011682728112029,2,0,0,0,0.07584805338962507,0.027581110323500024,0.40646746171301157,0.0
879,22.0,male,Green,GreenGreen,familiar,shallow,23.0,4.0,8.0,3.0,8.0,2760,2420,1317,169,90.89999999999998,571.5876790163588,36.0,0.5584663029749708,9306.51883125778,13.0,20.0,18.0,27.0,5.0,13.309035687167805,0.45715438827835686,1.033856369968957,5,1,1,0,0.06298246327134298,0.02274366729242941,0.3220182248369827,0.0
880,9.0,male,Pink,PinkPink,familiar,shallow,10.0,6.0,7.0,2.0,3.0,2221,1984,1341,533,63.69999999999992,401.6293831641507,30.0,0.5064950805251104,9106.969903999998,13.0,15.0,16.0,17.0,3.0,9.294556301267711,0.44642218180466675,1.021379137648285,3,0,3,1,0.0746957300874041,0.03236814970454178,0.34581193163479534,0.0
881,27.0,female,Pink,PinkPink,familiar,shallow,22.0,8.0,8.0,8.0,8.0,1889,1583,1258,852,26.999999999999957,149.4493457150332,10.0,0.3242247079899391,1214.841374364445,4.0,8.0,5.0,11.0,1.0,60.60572337042925,0.6165658647606205,1.041118978191232,1,0,0,0,0.06691230364479338,0.02676492145791735,0.2008911276364437,0.0
882,12.0,female,Pink,PinkGreen,novel,shallow,14.0,5.0,7.0,6.0,7.0,2862,2705,1419,548,63.099999999999945,290.30809059413264,20.0,0.4477929359897508,2960.2390006844444,9.0,10.0,10.0,15.0,1.0,33.45313601127555,0.8186924570728811,1.0737714513877343,1,0,1,1,0.06889232731705416,0.031001547292674375,0.46299742437622915,0.0
883,12.0,female,Green,GreenGreen,familiar,shallow,18.0,5.0,8.0,2.0,6.0,2875,2617,1367,565,62.8,391.20844065693063,24.0,0.48733548855431935,4533.566457599999,10.0,13.0,16.0,18.0,6.0,23.69422092172641,0.5026541627390474,1.0348551415382925,2,1,1,1,0.0613483695793945,0.02556182065808104,0.2943465501465566,0.0
884,8.0,female,Pink,PinkPink,familiar,shallow,11.0,9.0,9.0,7.0,8.0,2539,2287,1353,714,49.599999999999966,268.0714967107268,21.0,0.467100420882511,3638.687060000001,7.0,9.0,8.0,12.0,1.0,1.9866962305986697,0.5675786146176692,1.0423596071075367,0,0,2,1,0.07833731022385003,0.026112436741283343,0.3835792915546518,0.0
885,12.0,female,Pink,PinkPink,familiar,shallow,13.0,5.0,8.0,,,2175,2009,1387,703,53.39999999999993,341.4998106473788,28.0,0.4850169465947029,7164.548900000002,10.0,15.0,13.0,16.0,3.0,8.550108147080028,0.41676907350320413,1.0218913210185396,3,1,1,0,0.08199126068890228,0.029282593103179384,0.3199136304838176,0.0
886,11.0,female,Green,GreenPink,novel,shallow,16.0,8.0,8.0,6.0,9.0,2888,2733,1421,804,46.8,286.23047753675837,20.0,0.3872554339002299,4444.794255253334,9.0,9.0,11.0,13.0,2.0,46.89303307529909,0.36710969679568545,1.0157683786009994,1,0,2,2,0.06987376107574553,0.03144319248408548,0.36492257225693536,0.0
887,9.0,male,Green,GreenGreen,familiar,shallow,15.0,9.0,9.0,9.0,9.0,3055,2851,1401,696,56.39999999999999,317.52837161913817,19.0,0.4535757120614915,4130.7495819999995,9.0,12.0,10.0,15.0,1.0,9.995003568879373,0.6083422744558753,1.0462625087876243,0,0,4,4,0.059837172669375494,0.02834392389601997,0.4280251657009158,0.0003508771929824561
888,11.0,female,Pink,PinkPink,familiar,shallow,13.0,7.0,9.0,8.0,8.0,2299,2029,1325,510,61.599999999999945,362.6840445140192,29.0,0.5086378246687601,6642.662440000001,10.0,12.0,14.0,15.0,4.0,11.689056603773585,0.4237190596642195,1.0178532748164062,1,0,1,0,0.07995940389067496,0.02757220823816378,0.3984869593284959,0.0
890,10.0,female,Pink,PinkGreen,novel,shallow,12.0,4.0,8.0,5.0,8.0,1725,1508,1313,1005,22.19999999999997,119.62611147837245,6.0,0.2336739716139904,413.28943630222216,3.0,6.0,3.0,14.0,0.0,6.488956587966489,1.2549212867153834,1.1742558711725124,0,0,1,1,0.05015627379215413,0.025078136896077064,0.2015691597100397,0.0
891,11.0,male,Pink,PinkGreen,novel,shallow,12.0,6.0,8.0,7.0,6.0,2303,2082,1357,611,57.19999999999995,355.52331520549046,24.0,0.46763697054322095,4540.910957635556,11.0,13.0,15.0,17.0,4.0,27.127487103905676,0.4706383315740315,1.0273723145153908,3,1,0,0,0.06750612118400205,0.03094030554266761,0.341125630684688,0.0
892,21.0,female,Green,GreenGreen,familiar,shallow,21.0,7.0,7.0,6.0,6.0,2827,2663,1414,576,63.0,392.4254373366646,28.0,0.5264095313104966,5004.247134559999,11.0,16.0,17.0,21.0,6.0,33.547383309759546,0.3390050906444909,1.014440624661311,2,0,1,1,0.07135113409067466,0.028030802678479332,0.3541037295600079,0.0003756574004507889
894,46.0,male,Green,GreenGreen,familiar,shallow,15.0,6.0,5.0,4.0,5.0,2591,2217,1285,461,76.8,408.65191849452106,20.0,0.4440550769102978,3682.4494480000008,9.0,9.0,15.0,12.0,6.0,14.8,0.7285762863456122,1.0849408039921427,2,0,3,0,0.04894140733189326,0.022023633299351968,0.2835743429022621,0.0
895,9.0,female,Pink,PinkPink,familiar,shallow,10.0,6.0,9.0,6.0,9.0,1936,1885,1462,715,54.69999999999993,348.02270364473793,29.0,0.5135474863160697,5760.15855,11.0,13.0,13.0,21.0,2.0,9.303009575923392,0.41748674675883257,1.016379070239577,2,1,1,0,0.08332789699146537,0.031607133341590314,0.3065341080826847,0.0
896,40.0,female,Green,GreenPink,novel,shallow,13.0,6.0,8.0,6.0,8.0,2989,2651,1332,562,65.0,351.86848292387185,18.0,0.4589398495848186,3447.51512,10.0,11.0,14.0,18.0,4.0,22.216216216216218,0.7520926263466974,1.0813719385618672,1,1,0,0,0.05115547675775887,0.028419709309866037,0.29737870809192635,0.0
897,44.0,male,Pink,PinkPink,familiar,shallow,11.0,5.0,8.0,6.0,8.0,2112,1895,1347,662,50.29999999999994,318.3008745378263,19.0,0.4487609008056524,3040.4184540800006,7.0,11.0,12.0,16.0,5.0,42.40089086859688,0.3807158536354182,1.0147461179869515,3,0,0,0,0.05969195035228241,0.021991771182419836,0.33335172009233865,0.0
899,12.0,female,Green,GreenGreen,familiar,shallow,10.0,6.0,8.0,4.0,8.0,2718,2287,1264,791,38.2,229.3368357960053,20.0,0.44030238731910576,3534.4877988066673,9.0,11.0,10.0,12.0,1.0,18.94382911392405,0.32619842458959286,1.015195776069587,0,0,0,0,0.08720797045351217,0.03924358670408047,0.29872838966361737,0.0
900,45.0,female,Green,GreenGreen,familiar,shallow,18.0,4.0,8.0,4.0,7.0,2929,1053,540,171,34.699999999999996,173.69293720485263,12.0,0.34456837725891454,1212.58019936,5.0,6.0,8.0,9.0,3.0,36.1037037037037,0.6051025124036347,1.0440489614236192,1,1,1,1,0.06908743782625575,0.028786432427606562,0.2524675995490723,0.0
901,8.0,female,Pink,PinkGreen,novel,shallow,10.0,7.0,9.0,8.0,8.0,1916,1741,1364,1021,28.09999999999997,159.65019231551872,16.0,0.376037717322104,1650.7454785,7.0,8.0,7.0,12.0,0.0,2.936217008797654,0.5822189350457891,1.0481594084170058,0,0,1,0,0.10021910884002566,0.04384586011751123,0.28164958573525084,0.0
902,9.0,female,Pink,PinkPink,familiar,shallow,12.0,3.0,7.0,5.0,7.0,1850,1479,1201,757,27.69999999999996,186.32522127663583,18.0,0.40439076984303474,2728.1770279888888,8.0,11.0,8.0,12.0,0.0,20.26810990840966,0.5406452329394932,1.0333123902079762,0,0,1,1,0.09660527907424576,0.042935679588553675,0.34041237972422034,0.0
903,39.0,female,Green,GreenPink,novel,shallow,22.0,3.0,7.0,3.0,7.0,2537,1993,1180,340,66.4,406.87392777222436,28.0,0.5409109726525595,7890.343666666666,12.0,14.0,16.0,17.0,4.0,10.658474576271187,0.3681858450391336,1.0151387943312762,3,1,0,0,0.06881738565385523,0.02949316528022367,0.32547096064241715,0.0
904,41.0,male,Green,GreenGreen,familiar,shallow,12.0,4.0,8.0,4.0,7.0,2960,2630,1334,535,66.0,368.080236344421,34.0,0.5473302969476986,7960.296976277778,14.0,15.0,15.0,16.0,1.0,0.17916041979010494,0.2799324169465968,1.0066863882365558,0,0,0,0,0.09237116433544515,0.03803518531459506,0.3817837926055698,0.0
905,12.0,male,Pink,PinkGreen,novel,shallow,13.0,4.0,7.0,4.0,7.0,1909,1700,1337,674,47.69999999999994,291.74735061526997,21.0,0.43464679185964833,3594.682088000001,10.0,11.0,11.0,12.0,1.0,6.2169035153328345,0.6801912710719468,1.049622774998663,1,1,1,0,0.07198008809921604,0.03427623242819811,0.31268289768992413,0.0
906,10.0,male,Pink,PinkPink,familiar,shallow,13.0,6.0,7.0,6.0,7.0,2312,2074,1347,389,76.3999999999999,496.41878642680047,32.0,0.5333745489513387,5549.20010855111,11.0,13.0,18.0,25.0,7.0,20.256867112100966,0.4234639053918116,1.02131097718875,3,1,6,6,0.06446170224607035,0.02215871014708668,0.3584496873444179,0.0
907,49.0,female,Green,GreenPink,novel,shallow,10.0,6.0,9.0,,,2736,2432,1335,414,82.19999999999999,427.2090987193567,23.0,0.50307713503937,4833.593023666666,6.0,8.0,11.0,15.0,5.0,24.79550561797753,0.618695552221838,1.0460982302509665,0,0,0,0,0.05383780464635941,0.01404464469035463,0.3029643572127746,0.0
908,52.0,male,Green,GreenGreen,familiar,shallow,23.0,2.0,8.0,2.0,8.0,2928,2092,1073,678,30.999999999999996,191.96842094053005,12.0,0.34408364360648963,1257.2165747333338,6.0,7.0,10.0,9.0,4.0,15.928238583410998,0.5362464825960692,1.0347911128925262,3,0,0,0,0.06251028133276922,0.03125514066638461,0.3488959432057045,0.0
909,61.0,female,Green,GreenGreen,familiar,shallow,23.0,6.0,7.0,8.0,7.0,3264,3018,1388,977,28.199999999999996,124.33453823867656,10.0,0.2879072418283244,1098.4111866666663,4.0,4.0,4.0,5.0,0.0,7.514409221902017,0.5966381822479762,1.0533908619706294,1,0,8,8,0.08042817499996405,0.03217126999998562,0.46939035865877404,0.0
911,51.0,male,Pink,PinkPink,familiar,shallow,17.0,1.0,7.0,2.0,7.0,2075,1801,1303,394,69.69999999999993,422.05162525146415,36.0,0.5574664031979447,6932.936481146666,13.0,14.0,16.0,21.0,3.0,11.09976976208749,0.28873132174087923,1.0108153885909201,2,0,1,0,0.08529762201140845,0.030801919059675276,0.41493667121552497,0.0
912,13.0,male,Green,GreenPink,novel,shallow,12.0,5.0,7.0,7.0,8.0,2466,2128,1296,99,152.39999999999998,616.9496227107395,36.0,0.5615674847783186,7314.320569444443,13.0,16.0,19.0,29.0,6.0,22.94212962962963,0.48032218396635995,1.0380883743812557,3,0,2,1,0.058351603882702774,0.021071412513198225,0.28971179735730135,0.0009402914903620122
913,11.0,female,Green,GreenGreen,familiar,shallow,9.0,5.0,8.0,3.0,8.0,2816,2502,1334,867,53.199999999999996,231.06654385437236,16.0,0.41471649945470024,3891.330428166666,9.0,11.0,10.0,13.0,1.0,2.5434782608695654,0.4388889204954856,1.0273410060944141,0,0,1,1,0.06924412220439778,0.03894981873997375,0.30117781586396497,0.0
914,51.0,male,Green,GreenGreen,familiar,shallow,18.0,2.0,7.0,2.0,7.0,3039,2688,1328,749,47.5,262.01738455367513,16.0,0.40611534595782744,2629.756759804445,7.0,9.0,10.0,15.0,3.0,25.17921686746988,0.4637165926784384,1.030457296222439,2,0,0,0,0.0610646504515518,0.026715784572553913,0.4098045326973537,0.0
915,49.0,male,Pink,PinkPink,familiar,shallow,13.0,4.0,8.0,4.0,8.0,2089,1851,1331,532,63.59999999999992,396.0844799137028,21.0,0.4480725612698528,3366.92513568,8.0,11.0,16.0,22.0,8.0,68.34560480841472,0.38440855445809635,1.020878909915174,5,1,0,0,0.0530189923234947,0.020197711361331316,0.2915842041904733,0.0
916,45.0,female,Pink,PinkGreen,novel,shallow,21.0,6.0,9.0,6.0,8.0,2174,2010,1388,807,38.299999999999955,220.6891262812063,17.0,0.41460351874383955,2860.6285981333326,8.0,11.0,10.0,12.0,2.0,14.240634005763688,0.5458767586923108,1.033503987152575,2,0,2,2,0.0770314346087821,0.03625008687472099,0.3251918050115845,0.0
917,9.0,female,Green,GreenGreen,familiar,shallow,13.0,5.0,9.0,5.0,9.0,3303,3071,1396,670,67.1,333.1650107476836,26.0,0.46329573001956453,6414.166499279994,9.0,9.0,11.0,11.0,2.0,7.907593123209169,0.32014983242332307,1.0163152617906572,1,0,2,2,0.0780394073845006,0.027013641017711747,0.43388609604837786,0.0
918,30.0,female,Pink,PinkPink,familiar,shallow,28.0,7.0,8.0,7.0,9.0,2309,1797,1170,615,56.69999999999996,242.54077324175344,21.0,0.4114674444204045,4167.967661013333,9.0,11.0,10.0,14.0,1.0,23.26068376068376,0.4575314032422411,1.0296637448895543,1,1,1,1,0.08658338026764749,0.03710716297184893,0.4042464893447888,0.0
919,35.0,male,Green,GreenPink,novel,shallow,25.0,3.0,8.0,6.0,8.0,2715,2153,1191,738,92.0,226.56877523640313,16.0,0.38916968832079807,2707.7026756800005,7.0,11.0,8.0,13.0,1.0,21.40386230058774,0.41391039663575663,1.0250361411636355,0,0,0,0,0.07061873368607616,0.03089569598765832,0.3462878691613427,0.0
921,54.0,female,Green,GreenPink,novel,shallow,18.0,7.0,9.0,6.0,8.0,2603,2314,1335,444,82.6,427.582417258702,36.0,0.547653471791702,9827.051474488891,14.0,16.0,15.0,18.0,1.0,5.142322097378277,0.2469577236402546,1.0076009574230638,0,0,0,0,0.08419429458957095,0.032742225673722036,0.33341879337384994,0.0
923,29.0,male,Green,GreenGreen,familiar,shallow,16.0,3.0,7.0,2.0,7.0,3053,2716,1336,366,223.7,460.3805012348688,39.0,0.5462624340351752,7110.3235375644435,8.0,9.0,10.0,11.0,2.0,6.81437125748503,0.4713965536244479,1.0391384575072231,1,0,2,0,0.08471253646796754,0.017376930557531804,0.4142018490095129,0.00036832412523020257
924,44.0,male,Pink,PinkPink,familiar,shallow,19.0,2.0,8.0,2.0,8.0,4167,3567,1285,770,15498.5,271.8516656116029,23.0,0.3050325220396936,4524.228795360002,5.0,6.0,5.0,6.0,0.0,0.08560311284046693,0.652202951094968,1.0562766784184787,0,0,3,1,0.08460496259331485,0.01839238317245975,0.5188086889040164,0.0011217049915872126
925,30.0,female,Green,GreenPink,novel,shallow,11.0,3.0,8.0,4.0,7.0,2832,2665,1413,842,44.69999999999999,249.4840659179309,16.0,0.41552179153311647,2896.5683422399993,8.0,9.0,9.0,13.0,1.0,30.730360934182592,0.383868919053865,1.0186535327348851,1,0,2,2,0.06413235226518749,0.03206617613259374,0.3852329597944157,0.00037537537537537537
926,14.0,male,Green,GreenGreen,familiar,shallow,13.0,6.0,7.0,6.0,7.0,3027,2496,1238,498,128.9,350.39883482686247,27.0,0.49334185536803976,5485.605873626667,10.0,12.0,10.0,14.0,0.0,0.932956381260097,0.6901753384727264,1.0699441612710774,0,0,0,0,0.07705505074907318,0.02853890768484192,0.35979345980628735,0.0
927,43.0,male,Green,GreenPink,novel,shallow,16.0,6.0,8.0,8.0,8.0,2482,1910,1156,82,98.69999999999999,542.4722251376086,30.0,0.5282193702216992,6078.21656294,14.0,15.0,21.0,25.0,7.0,23.292387543252595,0.5405834361930296,1.040523759396525,2,0,5,2,0.0553023705359107,0.025807772916758325,0.3457330189582721,0.0010476689366160294
928,11.0,male,Green,GreenPink,novel,shallow,13.0,6.0,7.0,7.0,8.0,2648,2546,1444,257,98.29999999999998,591.9121591679884,35.0,0.5627111600657726,10864.692350000001,15.0,18.0,22.0,27.0,7.0,16.991689750692522,0.35094669953214813,1.0174242584928668,3,0,0,0,0.05913039537690385,0.02534159801867308,0.34644549661649693,0.0007858546168958742
929,36.0,male,Green,GreenGreen,familiar,shallow,22.0,3.0,8.0,4.0,7.0,2738,2571,1410,186,120.29999999999998,774.9150593910634,49.0,0.6165491851360705,10557.096223506667,20.0,21.0,29.0,37.0,9.0,20.66099290780142,0.3436403388665043,1.0188809212172485,1,0,1,1,0.06323273680925072,0.025809280330306415,0.4827785362675005,0.0062256809338521405
930,12.0,male,Green,GreenPink,novel,shallow,8.0,6.0,7.0,6.0,8.0,2509,2006,1201,268,141.60000000000002,463.45233351879824,29.0,0.5294523061890627,8628.803436799997,11.0,11.0,14.0,14.0,3.0,11.260616153205662,0.6906083741797289,1.061809698295705,3,0,5,2,0.06257385690522954,0.023734911239914655,0.3344917102326703,0.0004987531172069825
931,44.0,female,Pink,PinkPink,familiar,shallow,14.0,5.0,8.0,,,2616,2495,1432,550,60.49999999999994,364.9671898738334,31.0,0.5362174505276862,9426.476424444441,12.0,13.0,12.0,16.0,0.0,0.30307262569832405,0.39905062307534894,1.0247788905061714,0,0,2,2,0.08493914209306454,0.032879667906992725,0.5040926058252708,0.0012028869286287089
932,8.0,female,Green,GreenPink,novel,shallow,12.0,1.0,5.0,1.0,3.0,2974,2241,1132,816,39.4,117.41768517902563,10.0,0.31017777069889674,900.6531826599997,4.0,6.0,4.0,8.0,0.0,2.303886925795053,0.6995321715831411,1.069804570849663,0,0,6,4,0.08516604619443055,0.03406641847777222,0.4995158881175536,0.0013392857142857143
934,9.0,male,Pink,PinkPink,familiar,shallow,9.0,6.0,7.0,6.0,7.0,1928,1692,1318,609,57.299999999999926,330.76399362699453,24.0,0.45422633143437374,3925.963945286666,9.0,12.0,14.0,19.0,5.0,14.793626707132018,0.32481466434257694,1.0124057991900175,2,1,3,3,0.07255928838211154,0.027209733143291826,0.2716593148884,0.0
935,12.0,female,Green,GreenPink,novel,shallow,12.0,5.0,7.0,3.0,7.0,2591,1975,1145,281,232.7,443.73976102710435,29.0,0.5288544191760898,6935.928330888889,13.0,15.0,14.0,20.0,1.0,8.344978165938864,0.5277656995104044,1.0422388454183258,1,0,3,2,0.06535362062862028,0.029296450626622884,0.34500183824670444,0.0010131712259371835
936,8.0,male,Pink,PinkGreen,novel,shallow,11.0,6.0,8.0,6.0,6.0,2471,2347,1426,555,153.59999999999997,422.96120721311814,29.0,0.5072618841969226,6166.638107111111,10.0,12.0,13.0,19.0,3.0,5.685133239831697,0.43751844125002354,1.0257242299500686,0,0,3,2,0.06856420755719028,0.02364283019213458,0.44177794866965825,0.00042625745950554135
